Unnamed: 0,Player (132),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Fuller  Kyle Fuller,CB,27,18000000,9.56,,9017471,2022
2,Robinson  Allen Robinson,WR,26,16000000,8.5,-14300000.0,14015378,2021
3,Robinson  Allen Robinson,WR,26,16000000,8.5,-14300000.0,14015378,2021
4,Mack  Khalil Mack,ED,28,11900000,6.32,-57200000.0,15518121,2025
5,Mack  Khalil Mack,ED,28,11900000,6.32,-57200000.0,15518121,2025
6,Hicks  Akiem Hicks,DL,30,10100000,5.37,-13100000.0,8604324,2022
7,Hicks  Akiem Hicks,DL,30,10100000,5.37,-13100000.0,8604324,2022
8,Amukamara  Prince Amukamara,CB,30,9500000,5.05,-10500000.0,8521840,2021
9,Amukamara  Prince Amukamara,CB,30,9500000,5.05,-10500000.0,8521840,2021
10,Trubisky  Mitchell Trubisky,QB,25,7917933,4.21,-17155524.0,3131564,2021
11,Trubisky  Mitchell Trubisky,QB,25,7917933,4.21,-17155524.0,3131564,2021
12,Gabriel  Taylor Gabriel,WR,28,6500000,3.45,-8500000.0,5515684,2022
13,Gabriel  Taylor Gabriel,WR,28,6500000,3.45,-8500000.0,5515684,2022
14,Daniel  Chase Daniel,QB,33,6000000,3.19,-5000000.0,6004847,2020
15,Daniel  Chase Daniel,QB,33,6000000,3.19,-5000000.0,6004847,2020
16,Goldman  Eddie Goldman,DL,25,5300000,2.82,-14150000.0,5371357,2024
17,Goldman  Eddie Goldman,DL,25,5300000,2.82,-14150000.0,5371357,2024
18,Floyd  Leonard Floyd,ED,27,5021819,2.67,-5021819.0,2643815,2021
19,Floyd  Leonard Floyd,ED,27,5021819,2.67,-5021819.0,2643815,2021
20,Patterson  Cordarrelle Patterson,WR,28,4250000,2.26,-5000000.0,5250000,2021
21,Patterson  Cordarrelle Patterson,WR,28,4250000,2.26,-5000000.0,5250000,2021
22,Patterson  Cordarrelle Patterson,WR,28,4250000,2.26,-5000000.0,5250000,2021
23,Massie  Bobby Massie,RT,30,3800000,2.02,-14600000.0,9038859,2023
24,Massie  Bobby Massie,RT,30,3800000,2.02,-14600000.0,9038859,2023
25,Massie  Bobby Massie,RT,30,3800000,2.02,-14600000.0,9038859,2023
26,Leno  Charles Leno,LT,28,3324000,1.77,-10700000.0,8078029,2022
27,Leno  Charles Leno,LT,28,3324000,1.77,-10700000.0,8078029,2022
28,Leno  Charles Leno,LT,28,3324000,1.77,-10700000.0,8078029,2022
29,Clinton-Dix  HaHa Clinton-Dix,FS,27,3250000,1.73,,3325271,2020
30,Clinton-Dix  HaHa Clinton-Dix,FS,27,3250000,1.73,,3325271,2020
31,Clinton-Dix  HaHa Clinton-Dix,FS,27,3250000,1.73,,3325271,2020
32,Whitehair  Cody Whitehair,G,27,2444181,1.3,-17844181.0,7031387,2025
33,Whitehair  Cody Whitehair,G,27,2444181,1.3,-17844181.0,7031387,2025
34,Whitehair  Cody Whitehair,G,27,2444181,1.3,-17844181.0,7031387,2025
35,Kwiatkoski  Nick Kwiatkoski,LB,26,2168780,1.15,-143780.0,2105278,2020
