Unnamed: 0,Player (108),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Jones  Chandler Jones,ED,31,20176388,11.06,-20833334.0,15500000,2022.0
2,Humphries  D.J. Humphries,LT,28,19930000,10.92,-23760000.0,15600000,2023.0
3,Murray  Kyler Murray,QB,24,9763721,5.35,-20775564.0,3866240,2024.0
4,Baker  Budda Baker,S,25,7775000,4.26,-21100000.0,11100000,2025.0
5,Pugh  Justin Pugh,G,31,6882353,3.77,-8000000.0,5235290,2023.0
6,Phillips  Jordan Phillips,DL,29,6794222,3.72,-15999998.0,10000000,2023.0
7,Kennard  Devon Kennard,ED,30,6144843,3.37,-10000000.0,6678665,2023.0
8,Hicks  Jordan Hicks,LB,30,5941176,3.26,-8000000.0,3000000,2023.0
9,Ertz  Zach Ertz,TE,31,5666667,3.11,-5666667.0,5666667,2022.0
10,Watt  J.J. Watt,DL,32,4900000,2.68,-20000000.0,14500000,2024.0
11,Simmons  Isaiah Simmons,LB,23,4696376,2.57,-16906954.0,1549275,2024.0
12,Green  A.J. Green,WR,33,3500000,1.92,-6000000.0,7250000,2022.0
13,Gardeck  Dennis Gardeck,ED,27,3384000,1.85,,3384000,2022.0
14,Kirk  Christian Kirk,WR,25,3024794,1.66,-591794.0,2433000,2022.0
15,Hudson  Rodney Hudson,C,32,2860000,1.57,-10900000.0,9900000,2024.0
16,Hudson  Rodney Hudson,C,32,2860000,1.57,-10900000.0,9900000,2024.0
17,Collins  Zaven Collins,LB,22,2670956,1.46,-14690258.0,8703824,2025.0
18,Murphy  Byron Murphy,CB,23,2178954,1.19,-2864847.0,1221318,2023.0
19,Turner  Ezekiel Turner,LB,25,2133000,1.17,,2133000,2022.0
20,Turner  Ezekiel Turner,LB,25,2133000,1.17,,2133000,2022.0
21,Prater  Matt Prater,K,37,2000000,1.1,-2925000.0,2925000,2023.0
22,Prater  Matt Prater,K,37,2000000,1.1,-2925000.0,2925000,2023.0
23,Golden  Markus Golden,ED,30,1985294,1.09,-2500000.0,3735294,2023.0
