Unnamed: 0,Player (54),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Prescott  Dak Prescott,QB,33,74068430.0,24.41,-129989996.0,40000000.0,2029
2,Lamb  CeeDee Lamb,WR,27,38423529.0,12.66,-68800000.0,26000000.0,2030
3,Smith  Tyler Smith,G,25,27502300.0,9.06,-37342300.0,24222300.0,2031
4,Williams  Quinnen Williams,DL,29,21632353.0,7.13,-5000000.0,21750000.0,2028
5,Clark  Kenny Clark,DL,31,21500000.0,7.09,,21500000.0,2028
6,Odighizuwa  Osa Odighizuwa,DL,28,20750000.0,6.84,-32750000.0,16750000.0,2029
7,Steele  Terence Steele,RT,29,18125000.0,5.97,-9375000.0,14000000.0,2029
8,Bland  DaRon Bland,CB,27,17400000.0,5.73,-30600000.0,13000000.0,2030
9,Ferguson  Jake Ferguson,TE,27,10400000.0,3.43,-9600000.0,8000000.0,2030
10,Hooker  Malik Hooker,S,30,8926471.0,2.94,-2000000.0,7000000.0,2027
11,Booker  Tyler Booker,G,22,5125845.0,1.69,-18453042.0,1865169.0,2030
12,Turpin  Kavontae Turpin,WR,30,4641176.0,1.53,-2400000.0,3500000.0,2028
13,Anger  Bryan Anger,P,38,4100000.0,1.35,-1000000.0,3100000.0,2027
14,Guyton  Tyler Guyton,LT,25,3587947.0,1.18,-7773885.0,1990982.0,2029
15,Thomas  Solomon Thomas,DL,31,3220588.0,1.06,-750000.0,2500000.0,2027
16,Luepke  Hunter Luepke,FB,26,3000000.0,0.99,-3500000.0,2500000.0,2028
17,Bell  Markquese Bell,S,27,2833333.0,0.93,-3666668.0,2000000.0,2028
18,Ezeiruaku  Donovan Ezeiruaku,ED,23,2307974.0,0.76,-6929340.0,1301595.0,2029
19,Schoonmaker  Luke Schoonmaker,TE,28,1993946.0,0.66,-389398.0,1604548.0,2027
20,Mingo  Jonathan Mingo,WR,25,1957719.0,0.65,,1957719.0,2027
21,Overshown  DeMarvion Overshown,LB,26,1715009.0,0.57,-230005.0,1485004.0,2027
22,Wilson  Donovan Wilson,S,29,1650000.0,0.54,,,2026
23,Beebe  Cooper Beebe,C,25,1619923.0,0.53,-569898.0,1334974.0,2028
24,Liufau  Marist Liufau,LB,25,1552231.0,0.51,-479642.0,1312410.0,2028
25,Sieg  Trent Sieg,LS,31,1483333.0,0.49,-366668.0,1300000.0,2028
26,Revel Jr.  Shavon Revel Jr.,CB,25,1478805.0,0.49,-1029132.0,1135761.0,2029
27,Houston  James Houston,ED,28,1145000.0,0.38,,1145000.0,2027
28,Davis  Malik Davis,RB,28,1145000.0,0.38,,1145000.0,2027
29,Carson  Caelen Carson,CB,24,1138569.0,0.38,-127138.0,1075000.0,2028
30,Blue  Jaydon Blue,RB,22,1111767.0,0.37,-320301.0,1005000.0,2029
31,James  Shemar James,LB,22,1110859.0,0.37,-317577.0,1005000.0,2029
32,Spann-Ford  Brevyn Spann-Ford,TE,27,1081667.0,0.36,-6667.0,1075000.0,2027
33,Campbell  Parris Campbell,WR,29,1075000.0,0.35,,1215000.0,2027
34,Grier  Will Grier,QB,31,1075000.0,0.35,,1215000.0,2027
35,Leverett  Nick Leverett,G,29,1075000.0,0.35,,1215000.0,2027
36,Winfrey  Perrion Winfrey,DL,26,1075000.0,0.35,,1075000.0,2027
37,Abanikanda  Israel Abanikanda,RB,24,1075000.0,0.35,,1075000.0,2028
38,Land  Isaiah Land,ED,26,1075000.0,0.35,,1075000.0,2028
39,Keegan  Trevor Keegan,G,26,1075000.0,0.35,,1075000.0,2028
40,Milton III  Joe Milton III,QB,26,1075000.0,0.35,,1075000.0,2028
41,Flournoy  Ryan Flournoy,WR,27,1075000.0,0.35,,1075000.0,2027
42,Cornelius  Ajani Cornelius,RT,24,1058494.0,0.35,-160482.0,1005000.0,2029
43,Toia  Jay Toia,DL,23,1043279.0,0.34,-114837.0,1005000.0,2029
44,Thomas  Nathan Thomas,LT,25,1031493.0,0.34,-52986.0,1005000.0,2028
45,Wood  Julius Wood,S,25,1005000.0,0.33,,1005000.0,2028
46,Bridges  Trikweze Bridges,CB,26,1005000.0,0.33,,1005000.0,2029
47,Clark  Alijah Clark,S,23,1005000.0,0.33,,1005000.0,2027
48,Childress  Zion Childress,S,24,1005000.0,0.33,,1005000.0,2028
49,Barron  Justin Barron,WR,25,1005000.0,0.33,,1005000.0,2028
50,Mafah  Phil Mafah,RB,24,912883.0,0.3,-83649.0,885000.0,2029
51,Odeleye  Adedayo Odeleye,ED,29,885000.0,0.29,,885000.0,2028
52,Johnson  Marcellus Johnson,LT,26,885000.0,0.29,,885000.0,2028
53,Holden  Traeshon Holden,WR,25,885000.0,0.29,,885000.0,2028
54,Williams  Javonte Williams,RB,26,,,,,2029
