Unnamed: 0,Player (29),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Darnold  Sam Darnold,QB,30,41900000,13.15,-19200000.0,35500000.0,2028
2,Smith-Njigba  Jaxon Smith-Njigba,WR,25,24390000,7.65,,24390000.0,2028
3,Cross  Charles Cross,LT,27,23000000,7.22,-40940000.0,15000000.0,2031
4,Witherspoon  Devon Witherspoon,CB,27,20783000,6.52,,20783000.0,2028
5,Kupp  Cooper Kupp,WR,34,18000000,5.65,-4000000.0,14000000.0,2028
6,Lucas  Abraham Lucas,RT,29,16802500,5.27,-5605000.0,14000000.0,2029
7,Love  Julian Love,S,29,15236668,4.78,-4236668.0,11000000.0,2028
8,Lawrence  DeMarcus Lawrence,ED,35,12833334,4.03,-2333334.0,10500000.0,2028
9,Jones  Ernest Jones,LB,28,12833334,4.03,-2333334.0,10500000.0,2028
10,Reed  Jarran Reed,DL,35,9500000,2.98,-1500000.0,8000000.0,2028
11,Williams  Leonard Williams,DL,33,9372500,2.94,-9372500.0,,2027
12,Murphy  Byron Murphy,DL,25,5117357,1.61,-5117357.0,2988153.0,2029
13,Zabel  Grey Zabel,G,25,5037671,1.58,-10914954.0,2519224.0,2030
14,Dickson  Michael Dickson,P,31,3500000,1.1,-3000000.0,2500000.0,2030
15,Emmanwori  Nick Emmanwori,S,23,3163980,0.99,-6855290.0,1894660.0,2029
16,Arroyo  Elijah Arroyo,TE,24,2403646,0.75,-3266532.0,1641216.0,2029
17,Haynes  Christian Haynes,G,27,1846334,0.58,-260048.0,1586286.0,2028
18,Milroe  Jalen Milroe,QB,25,1708387,0.54,-597850.0,1409462.0,2029
19,Knight  Tyrice Knight,LB,27,1383140,0.43,-193140.0,1190000.0,2028
20,Barner  A.J. Barner,TE,25,1378777,0.43,-188777.0,1190000.0,2028
21,Pritchett  Nehemiah Pritchett,CB,26,1284768,0.4,-94768.0,1190000.0,2028
22,Mills  Rylie Mills,DL,26,1236875,0.39,-233750.0,1120000.0,2029
23,Horton  Tory Horton,WR,25,1211260,0.38,-182520.0,1120000.0,2029
24,Ouzts  Robbie Ouzts,TE,25,1200054,0.38,-160108.0,1120000.0,2029
25,Cabeldue  Bryce Cabeldue,G,26,1178065,0.37,-116130.0,1120000.0,2029
26,Richman  Mason Richman,G,25,1151481,0.36,-62962.0,1120000.0,2029
27,O'Toole  Connor O'Toole,ED,25,1130000,0.35,-10000.0,1120000.0,2028
28,Kallerup  Nick Kallerup,TE,26,1128334,0.35,-8334.0,1120000.0,2028
29,Ivey  Jared Ivey,DL,26,1125000,0.35,-5000.0,1120000.0,2028
