Unnamed: 0,Player (31),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Bonitto  Nik Bonitto,ED,28,32206200,10.11,-13200000.0,25000000.0,2030
2,Sutton  Courtland Sutton,WR,32,28475000,8.94,-15850000.0,20000000.0,2030
3,Bolles  Garett Bolles,LT,35,26887000,8.44,-4000000.0,21500000.0,2029
4,Surtain II  Patrick Surtain II,CB,27,26200000,8.22,-26600000.0,17000000.0,2030
5,McGlinchey  Mike McGlinchey,RT,33,23775000,7.46,-9050000.0,17500000.0,2028
6,Meinerz  Quinn Meinerz,G,29,22355000,7.02,-10765000.0,18000000.0,2029
7,Allen  Zach Allen,DL,30,16950000,5.32,-20050000.0,23000000.0,2030
8,Cooper  Jonathon Cooper,ED,29,15500000,4.86,-4800000.0,13500000.0,2029
9,Jones  D.J. Jones,DL,32,14600000,4.58,-4800000.0,13000000.0,2028
10,Greenlaw  Dre Greenlaw,LB,30,13166667,4.13,-2166667.0,11000000.0,2028
11,Hufanga  Talanoa Hufanga,S,28,6708000,2.11,-4500000.0,17000000.0,2028
12,Nix  Bo Nix,QB,27,5922371,1.86,-5922371.0,3333159.0,2029
13,Wattenberg  Luke Wattenberg,C,30,5765000,1.81,,12000000.0,2030
14,Barron  Jahdae Barron,CB,26,4929048,1.55,-5787540.0,2483016.0,2029
15,Roach  Malcolm Roach,DL,29,4710333,1.48,-1500000.0,8500000.0,2029
16,Powers  Ben Powers,G,31,4350000,1.37,-4350000.0,,2027
17,Lutz  Wil Lutz,K,33,3366666,1.06,-3120000.0,4100000.0,2029
18,Engram  Evan Engram,TE,33,2666668,0.84,-2666668.0,,2027
19,Harvey  RJ Harvey,RB,26,2007185,0.63,-1716521.0,1509062.0,2029
20,Elliss  Jonah Elliss,ED,24,1867955,0.59,-272402.0,1595553.0,2028
21,Bryant  Pat Bryant,WR,25,1794840,0.56,-713120.0,1438280.0,2029
22,Jones  Sai'vion Jones,DL,24,1680323,0.53,-560430.0,1400108.0,2029
23,Fraboni  Mitchell Fraboni,LS,31,1460000,0.46,-200000.0,1260000.0,2028
24,Franklin  Troy Franklin,WR,24,1403709,0.44,-213709.0,1190000.0,2028
25,Robinson  Que Robinson,ED,26,1333564,0.42,-427128.0,1120000.0,2029
26,Abrams-Draine  Kris Abrams-Draine,CB,26,1277068,0.4,-87068.0,1190000.0,2028
27,Crawshaw  Jeremy Crawshaw,P,26,1163570,0.37,-87140.0,1120000.0,2029
28,Walker  Johnny Walker,DL,26,1126667,0.35,-6667.0,1120000.0,2028
29,Reid  Karene Reid,LB,27,1125000,0.35,-5000.0,1120000.0,2028
30,Turner  Jordan Turner,ED,26,1120000,0.35,,1120000.0,2028
31,Lohner  Caleb Lohner,TE,26,1050000,0.33,,1050000.0,2028
