Unnamed: 0,Player (68),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Wilson  Russell Wilson,QB,32,31000000,15.64,-70000000.0,53000000,2024
2,Wagner  Bobby Wagner,LB,30,14750000,7.44,-22000000.0,19000000,2023
3,Brown  Duane Brown,LT,35,12562500,6.34,-13750000.0,10562500,2022
4,Lockett  Tyler Lockett,WR,28,12450000,6.28,-13000000.0,10200000,2022
5,Wright  K.J. Wright,LB,31,10000000,5.05,-8500000.0,7500000,2021
6,Reed  Jarran Reed,DL,28,9350000,4.72,-14100000.0,14350000,2022
7,Olsen  Greg Olsen,TE,35,6906250,3.48,-5500000.0,6906250,2021
8,Dunlap  Carlos Dunlap,ED,31,5468750,2.76,-4588235.0,2000000,2022
9,Diggs  Quandre Diggs,FS,27,5200000,2.62,-5100000.0,5200000,2022
10,Myers  Jason Myers,K,29,3600000,1.82,-5600000.0,2600000,2023
11,Adams  Jamal Adams,SS,25,3590292,1.81,-3590292.0,3590292,2022
12,Shell  Brandon Shell,RT,28,3400000,1.72,-5100000.0,5400000,2022
13,Hollister  Jacob Hollister,TE,27,3259000,1.64,,3259000,2021
14,Mayowa  Benson Mayowa,ED,29,3018750,1.52,-2550000.0,3018750,2021
15,Penny  Rashaad Penny,RB,24,2936028,1.48,-4413381.0,1458676,2022
16,Hyde  Carlos Hyde,RB,30,2750000,1.39,-1800000.0,2750000,2021
17,Iupati  Mike Iupati,G,33,2500000,1.26,-2000000.0,2500000,2021
18,Collier  L.J. Collier,ED,25,2462745,1.24,-7879560.0,987549,2023
19,Griffin  Shaquill Griffin,CB,25,2322655,1.17,-189655.0,2133000,2021
20,Ogbuehi  Cedric Ogbuehi,RT,28,2237500,1.13,-1800000.0,2237500,2021
21,Brooks  Jordyn Brooks,LB,23,2224656,1.12,-12235608.0,7068624,2024
22,Carson  Christopher Carson,RB,26,2149283,1.08,-16283.0,2133000,2021
23,Pocic  Ethan Pocic,G,25,1402873,0.71,-336642.0,1066231,2021
24,Bellore  Nick Bellore,FB,31,1050000,0.53,,1050000,2021
25,Metcalf  D.K. Metcalf,WR,23,1042284,0.53,-1420481.0,703457,2023
26,Ott  Tyler Ott,LS,28,1035000,0.52,-1285000.0,910000,2023
27,Moore  David Moore,WR,25,1000000,0.5,,1000000,2021
28,Dissly  Will Dissly,TE,24,912567,0.46,-325136.0,750000,2022
29,Barton  Cody Barton,LB,24,896031,0.45,-663093.0,675000,2023
30,Lewis  Damien Lewis,G,23,891298,0.45,-1125192.0,1735192,2024
31,Smith  Geno Smith,QB,30,887500,0.45,-1187500.0,1187500,2021
32,Green  Rasheem Green,ED,23,872256,0.44,-456278.0,644117,2022
33,Amadi  Ugo Amadi,CB,23,836299,0.42,-483897.0,675000,2023
34,Dickson  Michael Dickson,P,24,822537,0.42,-145077.0,750000,2022
35,Burr-Kirven  Ben Burr-Kirven,LB,23,760403,0.38,-256210.0,675000,2024
36,Burr-Kirven  Ben Burr-Kirven,LB,23,760403,0.38,-256210.0,675000,2024
37,Ford  Poona Ford,DL,25,752668,0.38,-2668.0,750000,2021
38,Flowers  Tre Flowers,CB,27,736450,0.37,-149365.0,661768,2022
39,Flowers  Tre Flowers,CB,27,736450,0.37,-149365.0,661768,2022
40,Dallas  DeeJay Dallas,RB,22,733600,0.37,-494400.0,1104400,2024
41,Robinson  Alton Robinson,ED,22,697837,0.35,-351348.0,961348,2024
42,Robinson  Alton Robinson,ED,22,697837,0.35,-351348.0,961348,2024
43,Parkinson  Colby Parkinson,TE,21,691136,0.35,-670440.0,1193966,2024
44,Simmons  Jordan Simmons,G,26,675000,0.34,,675000,2021
45,Simmons  Jordan Simmons,G,26,675000,0.34,,675000,2021
46,Fuller  Kyle Fuller,G,26,661770,0.33,,661770,2021
47,Fuller  Kyle Fuller,G,26,661770,0.33,,661770,2021
48,Swain  Freddie Swain,WR,22,642353,0.32,-129412.0,739412,2024
49,Swain  Freddie Swain,WR,22,642353,0.32,-129412.0,739412,2024
50,Griffin  Shaquem Griffin,LB,25,617647,0.31,,617647,2021
51,Griffin  Shaquem Griffin,LB,25,617647,0.31,,617647,2021
52,Stephens  Linden Stephens,CB,25,595588,0.3,,595588,2021
53,Stephens  Linden Stephens,CB,25,595588,0.3,,595588,2021
54,Randall  Damarious Randall,FS,28,588823,0.3,,588823,2021
55,Randall  Damarious Randall,FS,28,588823,0.3,,588823,2021
56,Mone  Bryan Mone,DL,25,586766,0.3,,586766,2021
57,Mone  Bryan Mone,DL,25,586766,0.3,,586766,2021
58,Reed  D.J. Reed,CB,24,582355,0.29,,582355,2022
59,Neal  Ryan Neal,CB,25,555882,0.28,,555882,2021
60,Neal  Ryan Neal,CB,25,555882,0.28,,555882,2021
61,Moore  Damontre Moore,ED,28,485298,0.24,-910000.0,588819,2021
62,Moore  Damontre Moore,ED,28,485298,0.24,-910000.0,588819,2021
63,Wheeler  Chad Wheeler,RT,26,194117,0.1,,194117,2021
64,Wheeler  Chad Wheeler,RT,26,194117,0.1,,194117,2021
65,Wheeler  Chad Wheeler,RT,26,194117,0.1,,194117,2021
66,Gordon  Josh Gordon,WR,29,120495,0.06,-910000.0,120495,2021
67,Gordon  Josh Gordon,WR,29,120495,0.06,-910000.0,120495,2021
68,Gordon  Josh Gordon,WR,29,120495,0.06,-910000.0,120495,2021
