Unnamed: 0,Player (22),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Hurts  Jalen Hurts,QB,30,47549000.0,14.21,-24307000.0,51500000.0,2029
2,Brown  A.J. Brown,WR,31,27588802.0,8.25,-15421802.0,32000000.0,2030
3,Mailata  Jordan Mailata,LT,31,23163233.0,6.92,-11382000.0,22000000.0,2029
4,Johnson  Lane Johnson,RT,38,21218000.0,6.34,-13256000.0,1500000.0,2028
5,Smith  DeVonta Smith,WR,30,20071512.0,6.0,-8638712.0,24000000.0,2029
6,Dickerson  Landon Dickerson,G,30,18060000.0,5.4,-6747000.0,21000000.0,2029
7,Barkley  Saquon Barkley,RB,31,17414100.0,5.21,-17827000.0,19200100.0,2029
8,Jurgens  Cam Jurgens,C,29,11748200.0,3.51,-3798400.0,17000000.0,2030
9,Baun  Zack Baun,LB,32,6232000.0,1.86,-6432000.0,,2028
10,Elliott  Jake Elliott,K,33,5650000.0,1.69,-1786000.0,6000000.0,2029
11,Campbell  Jihaad Campbell,LB,24,4742046.0,1.42,-4742046.0,2872305.0,2030
12,Mukuba  Andrew Mukuba,S,26,2278354.0,0.68,-461917.0,1816437.0,2029
13,Robinson  Ty Robinson,DL,27,1493917.0,0.45,-258917.0,1235000.0,2029
14,McWilliams  Mac McWilliams,CB,27,1346030.0,0.4,-111030.0,1235000.0,2029
15,Mondon Jr.  Smael Mondon Jr.,LB,25,1333865.0,0.4,-98865.0,1235000.0,2029
16,Kendall  Drew Kendall,C,27,1323769.0,0.4,-88769.0,1235000.0,2029
17,Hinton  Myles Hinton,T,26,1293316.0,0.39,-58316.0,1235000.0,2029
18,Williams  Cameron Williams,RT,25,1285393.0,0.38,-50393.0,1235000.0,2029
19,Blankenship  Reed Blankenship,FS,29,370000.0,0.11,,,2026
20,Goedert  Dallas Goedert,TE,33,,,,,2026
21,Carter II  Michael Carter II,CB,29,,,,,2028
22,Mitchell  Quinyon Mitchell,CB,27,,,,,2029
