Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Williams  Leonard Williams,DL,31,15044715,5.39,-35348465.0,20853465,2027.0
2,Darnold  Sam Darnold,QB,28,13400000,4.8,-37500000.0,41500000,2028.0
3,Nwosu  Uchenna Nwosu,ED,29,12450853,4.46,-17019187.0,8692520,2027.0
4,Kupp  Cooper Kupp,WR,32,9478820,3.4,-17508820.0,17478820,2028.0
5,Witherspoon  Devon Witherspoon,CB,25,8697910,3.12,-18835549.0,3654973,2028.0
6,Lawrence  DeMarcus Lawrence,ED,33,8286483,2.97,-13003150.0,13453150,2028.0
7,Myers  Jason Myers,K,34,6828465,2.45,-3753465.0,4953465,2027.0
8,Cross  Charles Cross,LT,25,6812701,2.44,-24372701.0,3629769,2027.0
9,Love  Julian Love,S,27,6120132,2.19,-13913468.0,6358465,2028.0
10,Woolen  Tariq Woolen,CB,26,5437244,1.95,-91244.0,5354190,2026.0
11,Jones  Ernest Jones,LB,26,5291838,1.9,-10008505.0,10408505,2028.0
12,Reed  Jarran Reed,DL,33,5003150,1.79,-8003150.0,7883150,2028.0
13,Dickson  Michael Dickson,P,29,4801260,1.72,-8801260.0,7601260,2030.0
14,Lucas  Abraham Lucas,RT,27,4663475,1.67,-12770975.0,12795670,2029.0
15,Jones  Josh Jones,RT,28,4008820,1.44,-3008820.0,3963820,2026.0
16,Smith-Njigba  Jaxon Smith-Njigba,WR,23,3939238,1.41,-8526563.0,2067909,2028.0
17,Murphy  Byron Murphy,DL,23,3664075,1.31,-13167738.0,1534871,2029.0
18,Bryant  Coby Bryant,S,26,3616771,1.3,-210771.0,3414820,2026.0
19,Zabel  Grey Zabel,G,23,3362794,1.2,-18475807.0,10918135,2030.0
20,Mafe  Boye Mafe,ED,27,2730656,0.98,-858077.0,1878883,2026.0
21,Walker III  Kenneth Walker III,RB,25,2693517,0.96,-837392.0,1863684,2026.0
22,Hall  Derick Hall,ED,24,2492689,0.89,-3500067.0,1585311,2027.0
23,Lock  Drew Lock,QB,29,2258505,0.81,-2258505.0,2758505,2027.0
24,Emmanwori  Nick Emmanwori,S,21,2113667,0.76,-11605607.0,5921627,2029.0
25,Shaheed  Rashid Shaheed,WR,27,2100000,0.75,,2100000,2026.0
26,Jobe  Josh Jobe,CB,27,1987560,0.71,-307560.0,2487560,2026.0
27,Charbonnet  Zach Charbonnet,RB,24,1884114,0.67,-1009212.0,1383918,2027.0
28,Haynes  Christian Haynes,G,25,1327630,0.48,-788964.0,1067582,2028.0
29,Bradford  Anthony Bradford,G,26,1239501,0.44,-410497.0,1038505,2027.0
30,Knight  Tyrice Knight,LB,25,1161960,0.42,-588240.0,968820,2028.0
31,Barner  A.J. Barner,TE,23,1157597,0.41,-575151.0,968820,2028.0
32,Milroe  Jalen Milroe,QB,23,1143272,0.41,-1200047.0,2040047,2029.0
33,Young  Dareke Young,WR,26,1134095,0.41,-34095.0,1108820,2026.0
34,Morris  Mike Morris,DL,24,1119339,0.4,-169858.0,1038820,2027.0
35,Oluwatimi  Olu Oluwatimi,C,26,1117934,0.4,-167048.0,1038820,2027.0
36,Pritchett  Nehemiah Pritchett,CB,24,1063588,0.38,-293124.0,968820,2028.0
37,Saubert  Eric Saubert,TE,31,1044444,0.37,-1288888.0,1294444,2027.0
38,Bobo  Jake Bobo,WR,27,1042154,0.37,-12154.0,1038820,2026.0
39,Stoll  Chris Stoll,LS,27,1040672,0.37,-10672.0,1038505,2026.0
40,Russell  Brady Russell,TE,27,1038820,0.37,-8820.0,1038820,2026.0
41,Okada  Ty Okada,S,26,1038820,0.37,-8820.0,1038820,2026.0
42,Thomas  Drake Thomas,LB,25,1038820,0.37,-8820.0,1038820,2026.0
43,Cabeldue  Bryce Cabeldue,G,24,902412,0.32,-236607.0,1076607,2029.0
44,Richman  Mason Richman,G,23,875828,0.31,-130271.0,970271,2029.0
45,Sundell  Jalen Sundell,C,26,869940,0.31,-8820.0,869940,2027.0
46,O'Toole  Connor O'Toole,ED,23,854347,0.31,-268347.0,874347,2028.0
47,Kallerup  Nick Kallerup,TE,24,852680,0.31,-263347.0,869347,2028.0
48,Ivey  Jared Ivey,DL,24,849347,0.3,-99347.0,859347,2028.0
49,Ouzts  Robbie Ouzts,TE,23,827183,0.3,-324563.0,1067345,2029.0
50,Pili  Brandon Pili,DL,26,743886,0.27,,743886,2026.0
51,Mills  Rylie Mills,DL,24,688998,0.25,-471847.0,1039623,2029.0
52,O'Connell  Patrick O'Connell,LB,27,343332,0.12,,343332,
53,Kight  Amari Kight,T,25,46667,0.02,,46667,2027.0
