Unnamed: 0,Player (52),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Payne  Daron Payne,DL,29,27950000,9.21,-11200000.0,22410000,2027
2,Tunsil  Laremy Tunsil,LT,32,24905882,8.21,-14400000.0,21350000,2027
3,Cosmi  Samuel Cosmi,G,27,20260000,6.68,-27500000.0,16500000,2029
4,Lattimore  Marshon Lattimore,CB,30,18500000,6.1,,18500000,2027
5,McLaurin  Terry McLaurin,WR,31,18050000,5.95,-42500000.0,14250000,2029
6,Kinlaw  Javon Kinlaw,DL,29,16200000,5.34,-23200000.0,12900000,2028
7,Armstrong  Dorance Armstrong,ED,29,12055000,3.97,-9000000.0,9355000,2027
8,Luvu  Frankie Luvu,LB,30,11295000,3.72,-6900000.0,8995000,2027
9,Biadasz  Tyler Biadasz,C,29,10985294,3.62,-8100000.0,8300000,2027
10,Daniels  Jayden Daniels,QB,26,10294541,3.39,-22304839.0,4226514,2029
11,Allegretti  Nick Allegretti,G,30,7178000,2.37,-3534000.0,6000000,2027
12,Bates  John Bates,TE,29,5793333,1.91,-7676668.0,3500000,2028
13,Harris  Will Harris,S,31,4730000,1.56,-1000000.0,4000000,2027
14,Martin  Jartavius Martin,S,26,4350694,1.43,-638694.0,3712000,2027
15,Conerly Jr.  Josh Conerly Jr.,RT,23,3563885,1.17,-12829986.0,1552777,2030
16,Reaves  Jeremy Reaves,S,30,3497500,1.15,-1977500.0,2645000,2027
17,Butler  Percy Butler,S,26,2825000,0.93,-675000.0,2150000,2027
18,Newton  Johnny Newton,DL,24,2661270,0.88,-4440450.0,1682090,2028
19,Bellore  Nick Bellore,FB,37,2197500,0.72,-247500.0,1975000,2027
20,Sainristil  Mike Sainristil,CB,26,2100637,0.69,-2107978.0,1495212,2028
21,Sinnott  Ben Sinnott,TE,24,1971259,0.65,-1640962.0,1452086,2028
22,Amos  Trey Amos,CB,24,1654550,0.55,-3245085.0,1170910,2029
23,Coleman  Brandon Coleman,G,26,1652243,0.54,-612990.0,1345748,2028
24,McCaffrey  Luke McCaffrey,WR,25,1526267,0.5,-445022.0,1303756,2028
25,Ott  Tyler Ott,LS,34,1508334,0.5,-133334.0,1375000,2027
26,Way  Tress Way,P,36,1487500,0.49,-3012500.0,3037500,2027
27,Lane  Jaylin Lane,WR,24,1233463,0.41,-685389.0,1005000,2029
28,Magee  Jordan Magee,LB,25,1167807,0.38,-185614.0,1075000,2028
29,Cager  Lawrence Cager,WR,29,1145000,0.38,,1145000,2027
30,Johnson  D.J. Johnson,LB,28,1145000,0.38,,1145000,2027
31,Carter II  Andre Carter II,ED,26,1145000,0.38,,1145000,2027
32,Jean-Baptiste  Javontae Jean-Baptiste,ED,26,1105297,0.36,-60594.0,1075000,2028
33,Owens  Tyler Owens,S,25,1081667,0.36,-6667.0,1075000,2027
34,Yankoff  Colson Yankoff,TE,26,1078334,0.36,-3334.0,1075000,2027
35,Good-Jones  Julian Good-Jones,G,29,1075000,0.35,,1075000,2027
36,Rush  Darius Rush,CB,26,1075000,0.35,,1075000,2027
37,Aumavae-Laulu  Malaesala Aumavae-Laulu,G,27,1075000,0.35,,1075000,2027
38,Hawkins III  Tre Hawkins III,CB,27,1075000,0.35,,1075000,2027
39,Hartman  Sam Hartman,QB,27,1075000,0.35,,1075000,2027
40,Medrano  Kain Medrano,LB,25,1057086,0.35,-156258.0,1005000,2029
41,Croskey-Merritt  Jacory Croskey-Merritt,RB,25,1031357,0.34,-79071.0,1005000,2029
42,Kaho  Ale Kaho,LB,26,1008333,0.33,-6667.0,1005000,2028
43,Knight  Qwuantrezz Knight,CB,29,1005000,0.33,,1005000,2027
44,Maguranyanga  T.J. Maguranyanga,LB,24,885000,0.29,,885000,2027
45,McKay  Tim McKay,G,24,885000,0.29,,885000,2027
46,Barber  Ricky Barber,DL,25,885000,0.29,,885000,2027
47,Vigers  Car'lin Vigers,CB,26,885000,0.29,,885000,2027
48,Nash  Nick Nash,WR,26,885000,0.29,,885000,2027
49,McDaniel  Rob McDaniel,CB,26,885000,0.29,,885000,2027
50,Cooper  Tyler Cooper,G,25,885000,0.29,,885000,2027
51,Brooks  Ja’Corey Brooks,WR,25,885000,0.29,,885000,2027
52,Jones  Jacoby Jones,WR,25,885000,0.29,,885000,2027
