Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,McLaurin  Terry McLaurin,WR,29,24100000,9.44,-33950000.0,18500000,2026
2,Payne  Daron Payne,DL,27,21610000,8.46,-46400000.0,16010000,2027
3,Allen  Jonathan Allen,DL,29,20970588,8.21,-12000000.0,14970588,2026
4,Wylie  Andrew Wylie,RT,30,9416666,3.69,-7833335.0,6750000,2026
5,Daniels  Jayden Daniels,QB,24,6863027,2.69,-37746650.0,25067108,2029
6,Wagner  Bobby Wagner,LB,34,6500000,2.55,-6060000.0,7000000,2025
7,Mariota  Marcus Mariota,QB,31,6000000,2.35,-5390000.0,6000000,2025
8,Cosmi  Samuel Cosmi,G,25,5660649,2.22,-27160649.0,21116000,2029
9,Armstrong  Dorance Armstrong,ED,27,4885000,1.91,-16125000.0,16885000,2027
10,Biadasz  Tyler Biadasz,C,27,4150000,1.62,-17700000.0,14950000,2027
11,Chinn  Jeremy Chinn,S,26,3925000,1.54,-3495000.0,4605000,2025
12,Luvu  Frankie Luvu,LB,28,3865000,1.51,-14625000.0,13715000,2027
13,Way  Tress Way,P,34,3750000,1.47,-600000.0,3150000,2025
14,Ferrell  Clelin Ferrell,ED,27,3750000,1.47,-3050000.0,3750000,2025
15,Davis  Michael Davis,CB,29,3545000,1.39,-1380000.0,3200000,2025
16,St-Juste  Benjamin St-Juste,CB,27,3383410,1.32,-267410.0,3116000,2025
17,Bates  John Bates,TE,27,3296604,1.29,-180604.0,3116000,2025
18,Fowler Jr.  Dante Fowler Jr.,ED,30,3250000,1.27,-1430000.0,4875000,2025
19,Forrest  Darrick Forrest,S,25,3193768,1.25,-77768.0,3116000,2025
20,Ekeler  Austin Ekeler,RB,29,3170000,1.24,-4210000.0,4670000,2026
21,Lucas  Cornelius Lucas,LT,33,2800000,1.1,-2210000.0,3000000,2025
22,Allegretti  Nick Allegretti,G,28,2798000,1.1,-9020000.0,7510000,2027
23,Ertz  Zach Ertz,TE,34,2411764,0.94,-1960000.0,3750000,2025
24,Reaves  Jeremy Reaves,S,28,2045000,0.8,-2625000.0,3355000,2026
25,Deiter  Michael Deiter,G,28,1785000,0.7,-320000.0,1800000,2025
26,Newton  Johnny Newton,DL,22,1774180,0.69,-8432355.0,4711720,2028
27,Martin  Jartavius Martin,CB,24,1735868,0.68,-3723297.0,1097174,2027
28,Brown  Dyami Brown,WR,25,1573090,0.62,-238909.0,1334181,2025
29,Scott  Trenton Scott,RT,30,1427500,0.56,-152500.0,1380000,2025
30,Ott  Tyler Ott,LS,32,1418333,0.56,-1610000.0,1685000,2027
31,Sainristil  Mike Sainristil,CB,24,1400425,0.55,-5258934.0,3216700,2028
32,Robinson  Brian Robinson,RB,25,1375883,0.54,-566016.0,1163628,2026
33,Sinnott  Ben Sinnott,TE,22,1314173,0.51,-4597851.0,2871692,2028
34,Crowder  Jamison Crowder,WR,31,1310000,0.51,,1310000,2025
35,Butler  Percy Butler,FS,24,1182254,0.46,-394508.0,985000,2026
36,Igbinoghene  Noah Igbinoghene,CB,25,1152500,0.45,-250000.0,1292500,2025
37,Zaccheaus  Olamide Zaccheaus,WR,27,1135000,0.44,-350000.0,1275000,2025
38,Coleman  Brandon Coleman,LT,24,1101495,0.43,-1225980.0,2020980,2028
39,McCaffrey  Luke McCaffrey,WR,23,1017511,0.4,-890044.0,1685044,2028
40,Paul  Chris Paul,G,26,1011111,0.4,-52222.0,985000,2026
41,Driskel  Jeff Driskel,QB,31,985000,0.39,,1125000,2025
42,McNichols  Jeremy McNichols,RB,29,985000,0.39,,1125000,2025
43,Walker  Mykal Walker,LB,27,985000,0.39,,1125000,2025
44,Bellore  Nick Bellore,FB,35,930278,0.36,,1142777,2025
45,Hampton  Dominique Hampton,S,24,873321,0.34,-313284.0,1108284,2028
46,Magee  Jordan Magee,LB,23,761417,0.3,-371228.0,1039838,2028
47,Jean-Baptiste  Javontae Jean-Baptiste,ED,24,735023,0.29,-121188.0,825914,2028
48,Day  Sheldon Day,DL,30,656667,0.26,,806666,2025
49,Holmes  Jalyn Holmes,ED,28,656667,0.26,,750000,2025
50,Lattimore  Marshon Lattimore,CB,28,605000,0.24,-605000.0,605000,2027
51,Osborn  K.J. Osborn,WR,27,422224,0.17,-262224.0,422224,2025
52,Rodriguez Jr.  Chris Rodriguez Jr.,RB,24,304998,0.12,,304998,2025
53,Gonzalez  Zane Gonzalez,K,29,273611,0.11,,312500,2025
