Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Landry  Harold Landry,LB,28,23800000,9.32,-36900000.0,17250000,2027
2,Simmons  Jeffery Simmons,DL,27,21652932,8.48,-41700000.0,17000000,2028
3,Ridley  Calvin Ridley,WR,30,10000000,3.92,-46980000.0,25000000,2028
4,Hooker  Amani Hooker,SS,26,9317644,3.65,-11550000.0,7400000,2026
5,Awuzie  Chidobe Awuzie,CB,29,6940000,2.72,-19000000.0,12000000,2027
6,Latham  JC Latham,LT,21,4735489,1.85,-26045188.0,16556956,2029
7,Skoronski  Peter Skoronski,G,23,4471209,1.75,-16096351.0,1644242,2028
8,Key  Arden Key,LB,28,4220000,1.65,-9200000.0,5920000,2026
9,Pollard  Tony Pollard,RB,27,4000000,1.57,-10490000.0,8000000,2027
10,Joseph  Sebastian Joseph,ED,29,3975000,1.56,-3575000.0,4000000,2025
11,Brunskill  Daniel Brunskill,C,30,3831754,1.5,-500000.0,3420000,2025
12,Folk  Nick Folk,K,40,3755000,1.47,-3500000.0,3755000,2025
13,Rudolph  Mason Rudolph,QB,29,2740000,1.07,-1350000.0,3020000,2025
14,McCreary  Roger McCreary,CB,24,2499711,0.98,-3496185.0,1538237,2026
15,Boyd  Tyler Boyd,WR,30,2400000,0.94,-1200000.0,2400000,2025
16,Levis  Will Levis,QB,25,2168674,0.85,-6996022.0,1183735,2027
17,Radunz  Dillon Radunz,C,26,2013096,0.79,-490341.0,1522755,2025
18,Baker  Jerome Baker,LB,28,1810971,0.71,-1235971.0,1810971,2025
19,Sweat  T'Vondre Sweat,DL,23,1736807,0.68,-7926795.0,4562228,2028
20,Petit-Frere  Nicholas Petit-Frere,RT,25,1497379,0.59,-573906.0,1210426,2026
21,Westbrook  Nick Westbrook,WR,27,1292500,0.51,-750000.0,2000000,2025
22,Spears  Tyjae Spears,RB,23,1247867,0.49,-744882.0,999573,2027
23,Cox  Morgan Cox,LS,38,1152500,0.45,-1162000.0,1377500,2025
24,Okonkwo  Chig Okonkwo,TE,25,1111085,0.44,-252170.0,985000,2026
25,Lynch  James Lynch,DL,25,996389,0.39,,996389,2025
26,Whyle  Josh Whyle,TE,25,996343,0.39,-244029.0,915000,2027
27,Stonehouse  Ryan Stonehouse,P,25,988334,0.39,-3334.0,985000,2025
28,Vannett  Nick Vannett,TE,31,985000,0.39,,1125000,2025
29,Baker Jr.  Darrell Baker Jr.,CB,26,985000,0.39,,985000,2025
30,Brown  Mike Brown,S,25,985000,0.39,,985000,2025
31,Chestnut  Julius Chestnut,RB,24,985000,0.39,,985000,2025
32,Duncan  Jaelyn Duncan,RT,24,962450,0.38,-142350.0,915000,2027
33,Gifford  Luke Gifford,LB,29,937500,0.37,,937500,2025
34,Coburn  Keondre Coburn,DL,24,915000,0.36,,915000,2025
35,Brownlee Jr.  Jarvis Brownlee Jr.,CB,23,880509,0.34,-342036.0,1137036,2028
36,Gray  Cedric Gray,LB,22,859181,0.34,-834492.0,1485050,2028
37,Jackson  Jha'Quan Jackson,WR,24,845917,0.33,-203668.0,998668,2028
38,Williams  James Williams,LB,21,817373,0.32,-89492.0,884492,2028
39,Harrell  Jaylen Harrell,LB,22,815184,0.32,-80736.0,875736,2028
40,Martin-Robinson  David Martin-Robinson,TE,25,797500,0.31,-17500.0,802500,2027
41,Gaye  Ali Gaye,LB,26,795000,0.31,,795000,2026
42,Wood  Julius Wood,S,23,795000,0.31,-175000.0,795000,2027
43,Ojukwu  John Ojukwu,LT,25,559163,0.22,,559163,2026
44,Hardee  Justin Hardee,CB,30,547222,0.21,,547222,2025
45,Kelley  Josh Kelley,RB,27,547220,0.21,,625000,2025
46,Oliver  Bryce Oliver,WR,24,441670,0.17,,441670,2026
47,Levin  Corey Levin,C,30,437776,0.17,,500000,2025
48,Kinsey  Mason Kinsey,WR,26,254165,0.1,,254165,2026
49,Brooks  Kendell Brooks,S,24,220835,0.09,,220835,2026
50,McMillan  Raekwon McMillan,LB,29,125000,0.05,,125000,2025
51,Hambright  Arlington Hambright,G,28,109444,0.04,,109444,2026
52,Martin  Tay Martin,WR,27,44167,0.02,,44167,2025
53,Duke  Khalid Duke,LB,23,44167,0.02,,44167,2026
