Unnamed: 0,Player (52),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Smith  Geno Smith,QB,34,26400000,10.34,-39700000.0,22500000,2026
2,Lockett  Tyler Lockett,WR,32,18895000,7.4,-32450000.0,13000000,2026
3,Metcalf  D.K. Metcalf,WR,27,15000000,5.87,-36000000.0,13000000,2026
4,Jones  Dre'Mont Jones,ED,27,10770416,4.22,-24333336.0,11510000,2026
5,Williams  Leonard Williams,ED,30,10400000,4.07,-26150000.0,27000000,2027
6,Fant  Noah Fant,TE,27,7500000,2.94,-11490000.0,12000000,2026
7,Witherspoon  Devon Witherspoon,CB,24,7241171,2.84,-26068215.0,2198234,2028
8,Love  Julian Love,FS,26,6500000,2.55,-15575000.0,11965000,2028
9,Reed  Jarran Reed,DL,32,6370000,2.49,-1500000.0,4870000,2025
10,Cross  Charles Cross,LT,24,5831898,2.28,-12635779.0,2648966,2027
11,Myers  Jason Myers,K,33,5510000,2.16,-9260000.0,3635000,2027
12,Jenkins  Rayshawn Jenkins,SS,30,4100000,1.61,-6260000.0,6600000,2026
13,Dickson  Michael Dickson,P,28,3850000,1.51,-2600000.0,2550000,2026
14,Smith-Njigba  Jaxon Smith-Njigba,WR,22,3276661,1.28,-11795979.0,1405332,2028
15,Brown  Pharaoh Brown,TE,30,3200000,1.25,-2690000.0,3200000,2025
16,Murphy  Byron Murphy,ED,22,2924204,1.15,-16083122.0,9311816,2029
17,Mafe  Boye Mafe,LB,26,2335159,0.91,-2816546.0,1483386,2026
18,Hall  Derick Hall,LB,23,2071722,0.81,-5565167.0,1164344,2027
19,Hankins  Johnathan Hankins,DL,32,1960000,0.77,-300000.0,2050000,2025
20,Jones  Ernest Jones,LB,25,1904221,0.75,,1904221,2025
21,Charbonnet  Zach Charbonnet,RB,23,1562745,0.61,-2563137.0,1062549,2027
22,Robertson-Harris  Roy Robertson-Harris,DL,31,1392156,0.55,-1133333.0,1392156,2027
23,Brown  Tre Brown,CB,27,1215166,0.48,-160166.0,1055000,2025
24,Tomlinson  Laken Tomlinson,G,32,1210000,0.47,-500000.0,1210000,2025
25,Bryant  Coby Bryant,S,25,1186951,0.46,-403902.0,985000,2026
26,Forsythe  Stone Forsythe,LT,27,1096656,0.43,-41656.0,1055000,2025
27,Woolen  Tariq Woolen,CB,25,1068054,0.42,-166108.0,985000,2026
28,Haynes  Christian Haynes,G,24,1055048,0.41,-1040192.0,1835192,2028
29,Young  Dareke Young,WR,25,1010275,0.4,-50550.0,985000,2026
30,Oluwatimi  Olu Oluwatimi,C,25,994114,0.39,-237342.0,915000,2027
31,Knight  Tyrice Knight,LB,24,988140,0.39,-772560.0,1567560,2028
32,Howell  Sam Howell,QB,24,985000,0.39,,985000,2026
33,Barner  A.J. Barner,TE,22,983777,0.39,-755108.0,1550108,2028
34,McIntosh  Kenny McIntosh,RB,24,937713,0.37,-68139.0,915000,2027
35,Bobo  Jake Bobo,WR,26,918333,0.36,-6667.0,915000,2026
36,Stoll  Chris Stoll,LS,26,917166,0.36,-4334.0,915000,2026
37,Thomas  Drake Thomas,LB,24,915000,0.36,,915000,2026
38,Pritchett  Nehemiah Pritchett,CB,23,889768,0.35,-379072.0,1174072,2028
39,Morris  Mike Morris,ED,23,875519,0.34,-241557.0,795000,2027
40,Laumea  Sataoa Laumea,G,23,849129,0.33,-216516.0,1011516,2028
41,Jerrell  Michael Jerrell,RT,25,835015,0.33,-160060.0,955060,2028
42,Sundell  Jalen Sundell,T,25,795000,0.31,,795000,2027
43,Ross  Josh Ross,LB,25,559163,0.22,,559163,2025
44,White  Cody White,WR,26,406664,0.16,,406664,2025
45,Finley  A.J. Finley,S,23,304998,0.12,,304998,2026
46,O'Connell  Patrick O'Connell,LB,26,304998,0.12,,304998,2026
47,Darden  Jaelon Darden,WR,25,273610,0.11,,273610,2025
48,Hall  Jaren Hall,QB,26,152500,0.06,,152500,2026
49,Holani  George Holani,RB,24,83334,0.03,,83334,2026
50,Burns  Artie Burns,CB,29,67222,0.03,,67222,2025
51,Pili  Brandon Pili,DL,25,50833,0.02,,50833,2026
52,Plumlee  John Rhys Plumlee,QB,23,44167,0.02,,44167,2026
