Unnamed: 0,Player (59),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Allen  Josh Allen,QB,30.0,56388000.0,18.58,-173469000.0,55000000.0,2031
2,Dawkins  Dion Dawkins,LT,32.0,24837833.0,8.19,-21946833.0,16805000.0,2028
3,Oliver  Ed Oliver,DL,29.0,23920000.0,7.88,-21585000.0,15050000.0,2028
4,Brown  Spencer Brown,RT,28.0,19390000.0,6.39,-29503000.0,15000000.0,2029
5,Knox  Dawson Knox,TE,30.0,17868000.0,5.89,-7404000.0,12800000.0,2027
6,Rousseau  Greg Rousseau,ED,26.0,11810000.0,3.89,-32920000.0,19510000.0,2030
7,Palmer  Josh Palmer,WR,27.0,11750000.0,3.87,-11240000.0,10250000.0,2028
8,Johnson  Taron Johnson,CB,30.0,11408333.0,3.76,-9503332.0,8760000.0,2028
9,Samuel  Curtis Samuel,WR,30.0,9505000.0,3.13,-3450000.0,8000000.0,2027
10,Benford  Christian Benford,CB,26.0,7456000.0,2.46,-23046000.0,15556000.0,2030
11,Hoecht  Michael Hoecht,ED,29.0,7078000.0,2.33,-9552000.0,6650000.0,2028
12,Shakir  Khalil Shakir,WR,26.0,6792000.0,2.24,-17512000.0,12672000.0,2030
13,Cook  James Cook,RB,27.0,5880000.0,1.94,-16610000.0,10000000.0,2030
14,Bernard  Terrel Bernard,LB,27.0,5472000.0,1.8,-13712000.0,9672000.0,2030
15,Bass  Tyler Bass,K,29.0,4970000.0,1.64,-2040000.0,3950000.0,2028
16,Torrence  O'Cyrus Torrence,G,26.0,4343087.0,1.43,-381087.0,3962000.0,2027
17,Kincaid  Dalton Kincaid,TE,27.0,4272234.0,1.41,-4272234.0,2580957.0,2028
18,Williams  Dorian Williams,LB,25.0,3940692.0,1.3,-258692.0,3712000.0,2027
19,Rapp  Taylor Rapp,S,29.0,3741667.0,1.23,-666667.0,3350000.0,2027
20,Hairston  Maxwell Hairston,CB,23.0,3467723.0,1.14,-12483804.0,1533545.0,2030
21,Johnson  Ty Johnson,RB,29.0,3275000.0,1.08,-820000.0,2525000.0,2027
22,Coleman  Keon Coleman,WR,23.0,2747525.0,0.91,-5519208.0,1710842.0,2028
23,Ogunjobi  Larry Ogunjobi,ED,32.0,2570052.0,0.85,-2570052.0,,2026
24,Sanders  T.J. Sanders,DL,23.0,2419411.0,0.8,-8136967.0,1323882.0,2029
25,Bishop  Cole Bishop,S,24.0,1785817.0,0.59,-791090.0,1390272.0,2028
26,Ferguson  Reid Ferguson,LS,32.0,1602500.0,0.53,-832500.0,1325000.0,2029
27,Carter  DeWayne Carter,DL,26.0,1532195.0,0.5,-441622.0,1305732.0,2028
28,Jackson  Landon Jackson,ED,23.0,1504314.0,0.5,-1090353.0,1140863.0,2029
29,Jackson  Dane Jackson,CB,30.0,1310000.0,0.43,-95000.0,1215000.0,2027
30,Walker  Deone Walker,DL,22.0,1266760.0,0.42,-785280.0,1005000.0,2029
31,Davis  Ray Davis,RB,27.0,1253297.0,0.41,-356594.0,1075000.0,2028
32,Van Pran-Granger  Sedrick Van Pran-Granger,C,25.0,1163813.0,0.38,-177626.0,1075000.0,2028
33,Buechele  Shane Buechele,QB,28.0,1150000.0,0.38,-50000.0,1150000.0,2027
34,Solomon  Javon Solomon,ED,25.0,1138569.0,0.38,-127138.0,1075000.0,2028
35,Grable  Tylan Grable,LT,27.0,1117478.0,0.37,-84956.0,1075000.0,2028
36,Hardman  Mecole Hardman,WR,28.0,1100000.0,0.36,,1325000.0,2027
37,Hancock  Jordan Hancock,CB,23.0,1085054.0,0.36,-240162.0,1005000.0,2029
38,Hawes  Jackson Hawes,TE,26.0,1085054.0,0.36,-240162.0,1005000.0,2029
39,Broeker  Nick Broeker,G,26.0,1080000.0,0.36,-5000.0,1080000.0,2027
40,Shavers  Tyrell Shavers,WR,27.0,1078500.0,0.36,-3500.0,1075000.0,2027
41,Logue  Zion Logue,DL,25.0,1078500.0,0.36,-7000.0,1082000.0,2028
42,Strong  Dorian Strong,CB,23.0,1076339.0,0.35,-214017.0,1005000.0,2029
43,Andreessen  Joe Andreessen,LB,26.0,1075834.0,0.35,-834.0,1075000.0,2027
44,Virgil  Jalen Virgil,WR,28.0,1075000.0,0.35,,1075000.0,2027
45,Jones Jr.  Andre Jones Jr.,ED,28.0,1075000.0,0.35,,1075000.0,2028
