Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Allen  Josh Allen,QB,28,30356281,11.89,-127160562.0,61531644,2029
2,Miller  Von Miller,ED,35,14820666,5.8,-28891000.0,12477028,2028
3,Milano  Matt Milano,LB,29,12437000,4.87,-29310000.0,14495396,2027
4,Dawkins  Dion Dawkins,LT,30,11509833,4.51,-41944499.0,14071614,2028
5,Oliver  Ed Oliver,DL,27,9725000,3.81,-34800000.0,15672931,2028
6,Johnson  Taron Johnson,CB,28,8447500,3.31,-22537500.0,9466386,2028
7,Knox  Dawson Knox,TE,28,7728000,3.03,-24450000.0,9078845,2027
8,Bass  Tyler Bass,K,27,4420000,1.73,-7380000.0,3446399,2028
9,McGovern  Connor McGovern,C,27,4160000,1.63,-11800000.0,6136384,2026
10,Elam  Kaiir Elam,CB,23,3733857,1.46,-8090024.0,2053035,2026
11,Rousseau  Greg Rousseau,ED,24,3693518,1.45,-3452393.0,2468409,2026
12,Samuel  Curtis Samuel,WR,28,3405000,1.33,-14020000.0,8588441,2027
13,Douglas  Rasul Douglas,CB,30,3348529,1.31,-5500000.0,7735822,2025
14,Kincaid  Dalton Kincaid,TE,25,3051596,1.19,-10985745.0,1521645,2028
15,Jones  DaQuan Jones,DL,33,2868000,1.12,-10500000.0,8380684,2026
16,Rapp  Taylor Rapp,S,27,2841666,1.11,-3675000.0,4840650,2027
17,Epenesa  A.J. Epenesa,ED,26,2812000,1.1,-6560000.0,8370725,2026
18,Brown  Spencer Brown,RT,26,2593801,1.02,-20074036.0,7877707,2029
19,Hollins  Mack Hollins,WR,31,2480000,0.97,-1100000.0,3084947,2025
20,Edwards  David Edwards,G,27,2295000,0.9,-2950000.0,4677936,2026
21,Johnson  Austin Johnson,DL,30,2276666,0.89,-4710000.0,3637199,2025
22,Gilliam  Reggie Gilliam,FB,27,2232334,0.87,-433334.0,2113425,2025
23,Martin  Sam Martin,P,34,2050000,0.8,-800000.0,2018826,2026
24,Trubisky  Mitchell Trubisky,QB,30,2000000,0.78,-1500000.0,2766138,2026
25,Coleman  Keon Coleman,WR,21,1831683,0.72,-9640495.0,5219336,2028
26,Cook  James Cook,RB,25,1590562,0.62,-710748.0,1557092,2026
27,Lewis  Cam Lewis,CB,27,1481500,0.58,-1550000.0,2506983,2026
28,Smoot  Dawuane Smoot,ED,29,1468000,0.57,-1750000.0,2948937,2025
29,Torrence  O'Cyrus Torrence,G,24,1413859,0.55,-2176033.0,1754372,2027
30,Bernard  Terrel Bernard,LB,25,1399872,0.55,-456496.0,1741521,2026
31,Williams  Dorian Williams,LB,23,1223365,0.48,-686076.0,1582092,2027
32,Ferguson  Reid Ferguson,LS,30,1212500,0.47,-2500.0,1336699,2025
33,Bishop  Cole Bishop,S,22,1190545,0.47,-3469816.0,2752315,2028
34,Johnson  Ty Johnson,RB,27,1152500,0.45,-667500.0,1615322,2025
35,Hamlin  Damar Hamlin,S,26,1095119,0.43,-40119.0,1825081,2025
36,Shakir  Khalil Shakir,WR,24,1071787,0.42,-173574.0,1456701,2026
37,Benford  Christian Benford,CB,24,1043019,0.41,-97138.0,1792406,2026
38,Carter  DeWayne Carter,DL,24,1021463,0.4,-883244.0,1946398,2028
39,Morris  Quintin Morris,TE,25,985000,0.39,,1446514,2025
40,Davis  Ray Davis,RB,25,973297,0.38,-713188.0,1748701,2028
41,Van Demark  Ryan Van Demark,LT,26,919500,0.36,-4500.0,1146618,2025
42,Anderson  Alec Anderson,G,25,919250,0.36,-4250.0,1285151,2025
43,Ingram  Ja'Marcus Ingram,CB,27,918750,0.36,-7500.0,1356943,2026
44,Van Pran-Granger  Sedrick Van Pran-Granger,C,23,883813,0.35,-355252.0,1306079,2028
45,Ulofoshio  Edefuan Ulofoshio,LB,24,873506,0.34,-314024.0,1209419,2028
46,Solomon  Javon Solomon,ED,23,858569,0.34,-254276.0,1356441,2028
47,Cooper  Amari Cooper,WR,30,806667,0.32,-806667.0,814649,2025
48,Andreessen  Joe Andreessen,LB,24,799697,0.31,-2500.0,1111472,2027
49,Codrington  Brandon Codrington,CB,24,795000,0.31,,963224,2027
50,Grable  Tylan Grable,LT,25,620813,0.24,-169912.0,828201,2028
51,Phillips  Jordan Phillips,DL,32,605000,0.24,,674176,2025
52,Jefferson  Quinton Jefferson,DL,31,605000,0.24,,627696,2025
53,White  Mike White,QB,29,62500,0.02,,69645,2026
