Unnamed: 0,Player (52),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Moore  D.J. Moore,WR,26,20165000,8.97,-21275000.0,20165000,2026
2,Jackson  Eddie Jackson,FS,30,17090000,7.6,-22670000.0,13100000,2025
3,Edmunds  Tremaine Edmunds,LB,25,14687500,6.53,-36900000.0,22000000,2027
4,Whitehair  Cody Whitehair,G,31,14100000,6.27,-18206000.0,9900000,2025
5,Jones  Justin Jones,DL,27,7400000,3.29,-7400000.0,4900000,2024
6,Kmet  Cole Kmet,TE,24,7360778,3.27,-23660778.0,12993000,2028
7,Davis  Nate Davis,G,27,6897050,3.07,-15750000.0,10897050,2026
8,Walker  DeMarcus Walker,ED,29,6416666,2.85,-10550000.0,7750000,2026
9,Fields  Justin Fields,QB,24,5146897,2.29,-11151610.0,2375632,2025
10,Santos  Cairo Santos,K,32,5060000,2.25,-4883333.0,6300000,2028
11,Edwards  T.J. Edwards,LB,27,5000000,2.22,-8000000.0,8000000,2026
12,Sweat  Montez Sweat,ED,27,4724088,2.1,-21064889.0,21064889,2028
13,Wright  Darnell Wright,RT,22,3812412,1.7,-20968266.0,12999648,2028
14,Billings  Andrew Billings,DL,28,3690000,1.64,,5750000,2026
15,Johnson  Jaylon Johnson,CB,24,3559140,1.58,-566140.0,2993000,2024
16,Mooney  Darnell Mooney,WR,26,3063513,1.36,-70513.0,2993000,2024
17,Tonyan Jr.  Robert Tonyan Jr.,TE,29,2650000,1.18,-2140000.0,2650000,2024
18,Green  Rasheem Green,ED,26,2500000,1.11,-2000000.0,2500000,2024
19,Jenkins  Teven Jenkins,G,25,2287595,1.02,-1730126.0,1422532,2025
20,Lewis  Marcedes Lewis,TE,39,2000000,0.89,-2000000.0,2000000,2024
21,Foreman  D'Onta Foreman,RB,27,2000000,0.89,-2000000.0,2000000,2024
22,Blasingame  Khari Blasingame,FB,27,2000000,0.89,-2000000.0,2000000,2025
23,Gordon  Kyler Gordon,CB,24,1973392,0.88,-4916307.0,1099678,2026
24,Homer  Travis Homer,RB,25,1860280,0.83,-1850000.0,1988400,2025
25,Brisker  Jaquan Brisker,SS,24,1671714,0.74,-2936456.0,1039343,2026
26,Jones  Velus Jones,WR,26,1228620,0.55,-833688.0,950724,2026
27,Dexter  Gervon Dexter,DL,22,1222496,0.54,-3695608.0,2639984,2027
28,Feeney  Dan Feeney,G,29,1205000,0.54,-1205000.0,1205000,2024
29,Stevenson  Tyrique Stevenson,CB,23,1172636,0.52,-3483703.0,2440544,2027
30,St. Brown  Equanimeous St. Brown,WR,27,1165000,0.52,-1165000.0,1165000,2024
31,Scales  Patrick Scales,LS,35,1092500,0.49,-1317500.0,1317500,2024
32,Pickens  Zacch Pickens,DL,23,1047962,0.47,-1191848.0,1941848,2027
33,Borom  Larry Borom,RT,24,1023270,0.46,-166540.0,940000,2025
34,Herbert  Khalil Herbert,RB,25,972677,0.43,-65354.0,940000,2025
35,Johnson  Roschon Johnson,RB,22,942172,0.42,-768688.0,1518688,2027
36,Taylor  Trent Taylor,WR,29,940000,0.42,-1080000.0,1080000,2024
37,Robinson  Dominique Robinson,ED,25,938289,0.42,-204867.0,870000,2026
38,Scott  Tyler Scott,WR,22,915863,0.41,-663452.0,1413452,2027
39,Carter  Ja'Tyre Carter,G,24,897328,0.4,-81984.0,870000,2026
40,Hicks  Elijah Hicks,CB,24,889252,0.4,-57756.0,870000,2026
41,Gill  Trenton Gill,P,24,889252,0.4,-57756.0,870000,2026
42,Cole  Dylan Cole,LB,29,887778,0.39,,887778,2024
43,Sanborn  Jack Sanborn,LB,23,872500,0.39,-5000.0,870000,2025
44,Jones  Jaylon Jones,S,26,870833,0.39,-1667.0,870000,2025
45,Blackwell  Josh Blackwell,CB,24,870000,0.39,,870000,2025
46,Smith  Terell Smith,CB,24,818971,0.36,-275884.0,1025884,2027
47,Jones  Braxton Jones,LT,24,813221,0.36,-224664.0,738333,2026
48,Bagent  Tyson Bagent,QB,23,758333,0.34,-25000.0,775000,2026
49,Johnson  Quindell Johnson,S,24,750000,0.33,,750000,2026
50,Peterman  Nathan Peterman,QB,29,678889,0.3,,780000,2024
51,Johnson  Collin Johnson,WR,26,56111,0.03,,56111,2024
52,Stroman  Greg Stroman,CB,27,52222,0.02,,60000,2025
