Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Mahomes  Patrick Mahomes,QB,28,37133825,16.52,-151281139.0,59350000,2032
2,Jones  Chris Jones,DL,29,26808355,11.93,-7041668.0,22666667,2024
3,Kelce  Travis Kelce,TE,34,14713422,6.55,-19155000.0,12161755,2026
4,Thuney  Joe Thuney,G,31,13416250,5.97,-35348750.0,15500000,2026
5,Reid  Justin Reid,SS,26,12700000,5.65,-16200000.0,9200000,2025
6,Valdes-Scantling  Marquez Valdes-Scantling,WR,29,10980000,4.88,-12660000.0,8980000,2025
7,Taylor  Jawaan Taylor,RT,26,5825000,2.59,-40020000.0,20000000,2027
8,Butker  Harrison Butker,K,28,5128796,2.28,-5757592.0,3700000,2025
9,Omenihu  Charles Omenihu,ED,26,4490000,2.0,-7500000.0,8240000,2025
10,Edwards-Helaire  Clyde Edwards-Helaire,RB,24,3443228,1.53,-2677502.0,2085670,2024
11,McDuffie  Trent McDuffie,CB,23,3180110,1.41,-11448396.0,1341022,2027
12,Edwards  Mike Edwards,S,27,3000000,1.33,-2500000.0,3000000,2024
13,Tranquill  Drue Tranquill,LB,28,2940000,1.31,-2490000.0,2940000,2024
14,Sneed  L'Jarius Sneed,CB,26,2901580,1.29,-158580.0,2743000,2024
15,Danna  Michael Danna,ED,26,2808915,1.25,-65915.0,2743000,2024
16,Karlaftis  George Karlaftis,ED,22,2712608,1.21,-9765388.0,1247522,2027
17,Smith  Donovan Smith,LT,30,2700000,1.2,-1980000.0,2700000,2024
18,Townsend  Tommy Townsend,P,27,2627000,1.17,,2627000,2024
19,Anudike-Uzomah  Felix Anudike-Uzomah,ED,21,2148694,0.96,-5594776.0,6344776,2028
20,Wharton  Tershawn Wharton,ED,25,2025000,0.9,-940000.0,2025000,2024
21,Toney  Kadarius Toney,WR,24,1907228,0.85,-4438070.0,1907228,2026
22,Gay Jr.  Willie Gay Jr.,LB,25,1657797,0.74,-404018.0,1328779,2024
23,Bolton  Nick Bolton,LB,23,1591101,0.71,-901466.0,1190368,2025
24,Humphrey  Creed Humphrey,C,24,1517784,0.68,-778712.0,1165928,2025
25,Hardman  Mecole Hardman,WR,25,1368230,0.61,-720000.0,868230,2024
26,Winchester  James Winchester,LS,34,1320000,0.59,-1320000.0,1165000,2024
27,Watson  Justin Watson,WR,28,1250000,0.56,-1400000.0,1400000,2025
28,Allegretti  Nick Allegretti,G,27,1232500,0.55,-2582500.0,2582500,2024
29,Niang  Lucas Niang,RT,25,1207768,0.54,-473536.0,996000,2025
30,Rice  Rashee Rice,WR,23,1180947,0.53,-3519025.0,2473788,2027
31,Chenal  Leo Chenal,LB,23,1146570,0.51,-686768.0,934314,2026
32,Gabbert  Blaine Gabbert,QB,34,1092500,0.49,-1317500.0,1317500,2024
33,Nnadi  Derrick Nnadi,DL,27,1092500,0.49,-1232500.0,1232500,2024
34,James  Richie James,WR,28,1092500,0.49,-1232500.0,1232500,2024
35,Williams  Joshua Williams,CB,24,1036565,0.46,-499695.0,870000,2026
36,Gray  Noah Gray,TE,24,1018444,0.45,-156888.0,940000,2025
37,Morris  Wanya Morris,T,23,976065,0.43,-904260.0,1654260,2027
38,Smith  Trey Smith,G,24,972677,0.43,-65354.0,940000,2025
39,Bell  Blake Bell,TE,32,940000,0.42,-1165000.0,1165000,2024
40,Conner  Chamarri Conner,CB,23,937842,0.42,-751368.0,1501368,2027
41,Watson  Jaylen Watson,CB,25,891343,0.4,-64029.0,870000,2026
42,Pacheco  Isiah Pacheco,RB,24,889777,0.4,-59331.0,870000,2026
43,Herring  Malik Herring,ED,26,878334,0.39,-8334.0,870000,2024
44,Farrell Jr.  Neil Farrell Jr.,DL,25,870000,0.39,,870000,2026
45,Cochrane  Jack Cochrane,LB,24,870000,0.39,,870000,2024
46,Thompson  B.J. Thompson,ED,24,817913,0.36,-271652.0,1021652,2027
47,Jones  Nic Jones,CB,22,769444,0.34,-77776.0,827776,2027
48,Jones  Cam Jones,LB,24,755000,0.34,-150000.0,765000,2026
49,Caliendo  Mike Caliendo,G,26,750000,0.33,,750000,2024
50,Ross  Justyn Ross,WR,24,500000,0.22,,500000,2025
51,Boye-Doe  Ekow Boye-Doe,CB,24,250002,0.11,,250002,2025
52,Bush  Deon Bush,S,30,208888,0.09,,258888,2024
53,Perine  La'Mical Perine,RB,25,156666,0.07,,156666,2025
